title,source,SSR,SRR,cost,shift,scale
Moosmusic - Big Dummy Shake,bass,15.550744312698805,12.597327637885492,2.817377421999585,"[[-2. -3.]
 [ 3.  2.]]","[[0.56049989 0.50546613]
 [0.40738842 0.64969109]]"
Moosmusic - Big Dummy Shake,drums,12.64585658952046,13.765450699529676,4.67082364528133,"[[  0. -33.]
 [ 33.   0.]]","[[1.08645731 0.11047504]
 [0.03389139 1.15411713]]"
Moosmusic - Big Dummy Shake,other,20.026522900558234,8.349755931589693,5.088006176900652,"[[  0. -33.]
 [ 33.   0.]]","[[ 1.08968777 -0.028287  ]
 [ 0.00347876  1.10163684]]"
Moosmusic - Big Dummy Shake,vocals,15.379580401312145,9.762974496771257,4.180065743183267,"[[  0.  33.]
 [-33.   0.]]","[[ 1.16219492  0.00117664]
 [-0.01886236  1.13816253]]"
Motor Tapes - Shore,bass,7.0045456494238785,11.00431514661575,3.3117679164738485,"[[ -1. -30.]
 [ 29.   0.]]","[[1.17499948 0.18001327]
 [0.06094887 1.29903172]]"
Motor Tapes - Shore,drums,6.874785650653715,10.637404731327361,2.0770092277776335,"[[  1.  35.]
 [-29.   0.]]","[[1.21816469 0.09031859]
 [0.09817006 1.31990136]]"
Motor Tapes - Shore,other,6.275247491768279,12.793015481533903,4.695135206235019,"[[  0. -19.]
 [ 19.   0.]]","[[ 1.49656033 -0.00914307]
 [-0.00325141  1.48616784]]"
Motor Tapes - Shore,vocals,1.6666182415131297,-6.5927916028964635,1.056058942466267,"[[ 0. -4.]
 [ 4.  0.]]","[[0.72915418 0.10573   ]
 [0.05753006 1.00679485]]"
Mu - Too Bright,bass,0.0,-80.0,2.7353188888175426,"[[0. 0.]
 [0. 0.]]","[[0. 0.]
 [0. 0.]]"
Mu - Too Bright,drums,11.485849623380062,12.699065311370529,2.718169874017664,"[[  0.  16.]
 [-16.   0.]]","[[1.16894287 0.03571001]
 [0.12509803 0.99854288]]"
Mu - Too Bright,other,14.86271309586562,6.066936989126161,4.271893148508269,"[[  0.  35.]
 [-35.   0.]]","[[ 1.04532989 -0.04007646]
 [-0.13129615  1.0778508 ]]"
Mu - Too Bright,vocals,12.234448750316135,11.22999450762684,2.781213149125053,"[[  0. -34.]
 [ 34.   0.]]","[[1.14145792 0.02075235]
 [0.0159538  1.14968147]]"
Nerve 9 - Pray For The Rain,bass,13.649080188206554,7.418051791663665,3.305160990348774,"[[  0.  20.]
 [-19.   0.]]","[[0.7968116  0.1544196 ]
 [0.39213277 0.59636149]]"
Nerve 9 - Pray For The Rain,drums,11.948458664354044,14.771976753134474,1.240369175425496,"[[ 0. -4.]
 [ 4.  0.]]","[[0.8662202  0.2552223 ]
 [0.16203856 0.99061629]]"
Nerve 9 - Pray For The Rain,other,12.817113981810099,7.005013400585284,4.803211765847002,"[[ 0.  5.]
 [-5.  0.]]","[[1.18611248 0.0171346 ]
 [0.02819148 1.16705777]]"
Nerve 9 - Pray For The Rain,vocals,10.602769764704343,5.641994529941838,0.6934771866024007,"[[  0.  33.]
 [-33.   0.]]","[[0.88676942 0.        ]
 [0.         0.91692185]]"
PR - Happy Daze,bass,-0.000777873023430686,-25.243554710336873,0.18246782152268357,"[[-30. -39.]
 [-36. -67.]]","[[-0.00012019 -0.00114571]
 [-0.00061107 -0.00118726]]"
PR - Happy Daze,drums,8.952677269588651,7.9983562815043925,18.96369015618541,"[[  0. -12.]
 [ 12.   0.]]","[[1.06466065 0.29946707]
 [0.08467353 1.25013371]]"
PR - Happy Daze,other,11.310803979348519,-0.6737335042292947,7.6985365132614785,"[[  0.  24.]
 [-24.   0.]]","[[ 1.13725071 -0.04862908]
 [-0.10034975  1.20306893]]"
